TIME_T,Plasticity,ผังสี,Zoning
31/12/1899 06:53:49,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 07:19:37,30-50,พื้นที่ทหาร,A
31/12/1899 08:47:47,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 08:54:23,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 09:00:17,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 09:52:15,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 09:53:06,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 09:55:01,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 09:07:30,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 09:08:46,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:34:54,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:13:38,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:17:38,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:18:33,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:21:09,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 11:13:43,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 11:18:27,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:41:35,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:46:56,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:47:34,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:55:57,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 10:58:07,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:04:59,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:05:06,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:12:15,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 11:26:30,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 11:31:32,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 11:54:18,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 11:54:53,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:03:07,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:04:16,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:06:26,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:07:29,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:18:38,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:23:33,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:31:40,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:48:46,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:50:57,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 12:53:20,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:51:37,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:15:41,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:27:51,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:29:34,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 13:32:20,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:36:06,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:38:05,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:41:53,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 13:45:57,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:46:55,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:11:32,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:15:52,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:21:20,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:31:56,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:39:34,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 14:39:40,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 15:15:58,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 15:27:52,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 15:28:48,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 16:36:54,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 16:38:20,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 15:58:30,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 16:12:12,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 16:18:01,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 20:39:26,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 23:09:19,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 23:12:02,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 21:18:17,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 23:29:20,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 17:57:28,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 23:42:26,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 21:46:55,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 21:57:58,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 22:35:32,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 18:18:36,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 18:20:57,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 18:21:06,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 16:49:30,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 18:39:17,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 19:06:09,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 20:04:30,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 20:05:32,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 20:10:14,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 19:07:13,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 20:13:31,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 17:21:28,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 19:30:23,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 19:32:14,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 01:09:19,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 01:30:09,30-50,สถานที่ราชการ,A
31/12/1899 20:13:08,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 00:18:49,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 14:05:20,30-50,สถานที่ราชการ,A
31/12/1899 17:14:51,30-50,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,A
31/12/1899 09:41:47,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 16:03:39,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 19:38:31,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 20:31:59,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 20:48:09,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 00:27:43,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 09:21:21,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 14:32:41,30-50,สถานที่ราชการ,A
31/12/1899 02:23:20,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 09:32:03,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 10:44:38,30-50,สถานที่ราชการ,A
31/12/1899 14:43:13,30-50,สถานที่ราชการ,A
31/12/1899 17:00:34,30-50,สถานที่ราชการ,A
31/12/1899 00:04:29,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 00:18:26,30-50,สถานที่ราชการ,A
31/12/1899 00:23:42,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 00:41:03,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 00:43:36,30-50,สีแดง : พาณิชยกรรม,A
31/12/1899 02:14:42,30-50,สีแดง : พาณิชยกรรม,A
